text,label,intent,severity
"Bác sĩ ơi, mấy hôm nay tôi ù tai, hơn 1 tuần rồi thấy đau nhức tai với lại chảy mủ tai.",Khoa Tai Mũi Họng,SYMPTOM,MEDIUM
"Dạ tôi thấy đau họng, nuốt vướng kèm theo sưng amidan từ đêm qua.",Khoa Tai Mũi Họng,SYMPTOM,NORMAL
Trẻ nhà tôi bị nổi mẩn đỏngứa ngáy và khóc đêm khoảng 2 ngày nay.,Khoa Nhi,SYMPTOM,MEDIUM
Dạ tôi bị mờ mắt và nhìn không rõ với lại chảy nước mắt từ sáng nay.,Khoa Mắt,SYMPTOM,EMERGENCY
"Bác sĩ ơi, dạ tôi đau nhói nửa đầu bên trái, thỉnh thoảng thấy thấy sợ ánh sáng kèm theo buồn nôn.",Khoa Nội Thần Kinh,SYMPTOM,NORMAL
Gần đây tôi thấy mụn viêm và sưng to kết hợp với đau nhức từ sáng nay.,Khoa Da Liễu,SYMPTOM,NORMAL
"Hôm nay tôi mấy tháng nay hay bị bỏng nặng, ngoài ra còn bị đau dữ dội và phồng rộp lớn.",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
"Dạo này tôi thấy ruồi bay trước mắt, chớp sáng, giảm thị lực từ đêm qua.",Khoa Mắt,SYMPTOM,NORMAL
"Con tôi khoảng 2 ngày nay hay bị tiêu chảy, ngoài ra còn bị đau bụng và sốt nhẹ.",Khoa Nhi,SYMPTOM,MEDIUM
"Hôm nay tôi liên tục không dứt hay bị sổ mũi, ngoài ra còn bị nghẹt mũi và chảy dịch xanh.",Khoa Tai Mũi Họng,SYMPTOM,EMERGENCY
"Dạ tôi thấy co giật nhẹmất thăng bằng, ù tai kéo dài dai dẳng.",Khoa Nội Thần Kinh,SYMPTOM,EMERGENCY
"Bác sĩ ơi, tôi co giật nhẹ, từ sáng nay thấy mất thăng bằng, ù tai.",Khoa Nội Thần Kinh,SYMPTOM,NORMAL
Gần đây tôi bị đau quặn bụngtiêu chảy đồng thời bị buồn nôn thỉnh thoảng bị.,Khoa Tiêu Hoá,SYMPTOM,EMERGENCY
"Bé nhà tôi mấy tháng nay hay bị nổi mẩn đỏ, ngoài ra còn bị ngứa ngáy và khóc đêm.",Khoa Nhi,SYMPTOM,EMERGENCY
"Bác sĩ ơi, gần đây tôi huyết áp cao, mấy tháng nay thấy xây xẩm mặt mày, chóng mặt.",Khoa Tim Mạch,SYMPTOM,EMERGENCY
"Con tôi mấy tháng nay hay bị sốt cao, ngoài ra còn bị ho khan và thở khò khè.",Khoa Nhi,SYMPTOM,MEDIUM
"Dạ tôi thấy đau tức ngựckhó thở, tim đập nhanh khoảng 2 ngày nay.",Khoa Tim Mạch,SYMPTOM,EMERGENCY
"Mấy hôm nay tôi từ sáng nay hay bị ngất xỉu đột ngột, ngoài ra còn bị co giật và không phản ứng.",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
"Dạ tôi bị nấm da và ngứa rát, bong tróc từ sáng nay.",Khoa Da Liễu,SYMPTOM,MEDIUM
"Bác sĩ ơi, hôm nay tôi khó thở cấp, từ sáng nay thấy tím tái và ngạt thở.",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
"Dạ tôi khoảng 2 ngày nay hay bị mụn viêm, ngoài ra còn bị sưng to và đau nhức.",Khoa Da Liễu,SYMPTOM,NORMAL
"Bác sĩ ơi, tôi mất ngủ, từ đêm qua thấy trằn trọc, đau nửa đầu.",Khoa Nội Thần Kinh,SYMPTOM,NORMAL
"Mình kéo dài dai dẳng hay bị tai nạn giao thông, ngoài ra còn bị chảy nhiều máu và bất tỉnh.",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
"Bác sĩ ơi, gần đây tôi nấm da, khoảng 2 ngày nay thấy ngứa rát, bong tróc.",Khoa Da Liễu,SYMPTOM,NORMAL
"Bác sĩ ơi, tôi ruồi bay trước mắt, từ sáng nay thấy chớp sáng với lại giảm thị lực.",Khoa Mắt,SYMPTOM,MEDIUM
"Bác sĩ ơi, tôi sưng đỏ khớp ngón chân, từ đêm qua thấy đau buốt với lại khó cử động.",Khoa Xương Khớp,SYMPTOM,NORMAL
"Gần đây tôi từ sáng nay hay thấy đau tức ngực, ngoài ra còn thấy khó thở và tim đập nhanh.",Khoa Tim Mạch,SYMPTOM,MEDIUM
"Gần đây tôi bị nấm dangứa rát, bong tróc kéo dài dai dẳng.",Khoa Da Liễu,SYMPTOM,NORMAL
"Bác sĩ ơi, tôi ruồi bay trước mắt, hơn 1 tuần rồi thấy chớp sáng và giảm thị lực.",Khoa Mắt,SYMPTOM,NORMAL
"Trẻ nhà tôi kéo dài dai dẳng hay bị chảy nước mũi, ngoài ra còn bị nghẹt mũi và hắt hơi.",Khoa Nhi,SYMPTOM,MEDIUM
"Gần đây tôi bị hồi hộp và đánh trống ngực, khó thở khi nằm khoảng 2 ngày nay.",Khoa Tim Mạch,SYMPTOM,MEDIUM
"Trẻ nhà tôi bị tiêu chảy, đau bụng, sốt nhẹ từ sáng nay.",Khoa Nhi,SYMPTOM,EMERGENCY
"Người nhà tôi bị khó thở cấp, tím tái, ngạt thở hơn 1 tuần rồi.",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
"Gần đây tôi kéo dài dai dẳng hay bị đau tức ngực, ngoài ra còn bị khó thở và tim đập nhanh.",Khoa Tim Mạch,SYMPTOM,MEDIUM
"Mẹ tôi bị bỏng nặngđau dữ dội, phồng rộp lớn hơn 1 tuần rồi.",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
"Bác sĩ ơi, bác sĩ ơi tôi đau đầu, khoảng 2 ngày nay thấy chóng mặt kèm theo buồn nôn.",Khoa Nội Thần Kinh,SYMPTOM,NORMAL
"Mấy hôm nay tôi hơn 1 tuần rồi hay bị nấm da, ngoài ra còn bị ngứa rát và bong tróc.",Khoa Da Liễu,SYMPTOM,NORMAL
"Gần đây tôi thỉnh thoảng bị hay bị tai nạn giao thông, ngoài ra còn bị chảy nhiều máu và bất tỉnh.",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
"Bác sĩ ơi, bé nhà tôi tiêu chảy, mấy tháng nay thấy đau bụng, sốt nhẹ.",Khoa Nhi,SYMPTOM,EMERGENCY
"Bác sĩ ơi tôi liên tục không dứt hay bị phù nề chân, ngoài ra còn bị tức ngực và hụt hơi.",Khoa Tim Mạch,SYMPTOM,EMERGENCY
Tôi bị sưng đỏ khớp ngón chânđau buốt sau đó thì khó cử động kéo dài dai dẳng.,Khoa Xương Khớp,SYMPTOM,NORMAL
"Bé nhà tôi bị nổi mẩn đỏ và ngứa ngáy, khóc đêm từ đêm qua.",Khoa Nhi,SYMPTOM,MEDIUM
Gần đây tôi bị đau đầuchóng mặt kết hợp với buồn nôn từ đêm qua.,Khoa Nội Thần Kinh,SYMPTOM,EMERGENCY
"Hôm nay tôi từ đêm qua hay bị co giật nhẹ, ngoài ra còn bị mất thăng bằng và ù tai.",Khoa Nội Thần Kinh,SYMPTOM,MEDIUM
"Mấy hôm nay tôi thấy đau tức ngựckhó thở, tim đập nhanh kéo dài dai dẳng.",Khoa Tim Mạch,SYMPTOM,MEDIUM
"Bác sĩ ơi, gần đây tôi đau đầu, kéo dài dai dẳng thấy chóng mặt, buồn nôn.",Khoa Nội Thần Kinh,SYMPTOM,MEDIUM
"Gần đây tôi bị nổi bong bóng nước, rát da, đỏ tấy hơn 1 tuần rồi.",Khoa Da Liễu,SYMPTOM,MEDIUM
"Bác sĩ ơi, gần đây tôi tai nạn giao thông, từ sáng nay thấy chảy nhiều máu kết hợp với bất tỉnh.",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
"Gần đây tôi bị đau nhói timvã mồ hôi, mệt mỏi khoảng 2 ngày nay.",Khoa Tim Mạch,SYMPTOM,MEDIUM
"Bác sĩ ơi, hôm nay tôi đau lưng, hơn 1 tuần rồi thấy lan xuống chân, tê buốt.",Khoa Xương Khớp,SYMPTOM,NORMAL
"Dạ tôi bị đau nhức khớp gối, đi lại khó khăn với lại kêu lạo xạo liên tục không dứt.",Khoa Xương Khớp,SYMPTOM,MEDIUM
"Bác sĩ ơi tôi bị phù nề chân và tức ngực, hụt hơi thỉnh thoảng bị.",Khoa Tim Mạch,SYMPTOM,EMERGENCY
Dạo này tôi bị đau tức ngực và khó thở đồng thời bị tim đập nhanh thỉnh thoảng bị.,Khoa Tim Mạch,SYMPTOM,MEDIUM
"Bác sĩ ơi, bé nhà tôi tiêu chảy, thỉnh thoảng bị thấy đau bụng kết hợp với sốt nhẹ.",Khoa Nhi,SYMPTOM,EMERGENCY
"Bác sĩ ơi, tôi hồi hộp, mấy tháng nay thấy đánh trống ngực sau đó thì khó thở khi nằm.",Khoa Tim Mạch,SYMPTOM,MEDIUM
"Bác sĩ ơi, gần đây tôi bỏng nặng, kéo dài dai dẳng thấy đau dữ dội kết hợp với phồng rộp lớn.",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
"Gần đây tôi thấy đau nhức khớp gối, đi lại khó khăn, kêu lạo xạo thỉnh thoảng bị.",Khoa Xương Khớp,SYMPTOM,MEDIUM
"Dạo này tôi thỉnh thoảng bị hay bị ngất xỉu đột ngột, ngoài ra còn bị co giật và không phản ứng.",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
"Bác sĩ ơi, trẻ nhà tôi biếng ăn, kéo dài dai dẳng thấy nôn trớ, quấy khóc.",Khoa Nhi,SYMPTOM,MEDIUM
"Dạo này tôi từ sáng nay hay bị đau nhói tim, ngoài ra còn bị vã mồ hôi và mệt mỏi.",Khoa Tim Mạch,SYMPTOM,MEDIUM
"Bác sĩ ơi, người nhà tôi khó thở cấp, liên tục không dứt thấy tím tái, ngạt thở.",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
Dạ tôi bị mụn viêmsưng to kết hợp với đau nhức khoảng 2 ngày nay.,Khoa Da Liễu,SYMPTOM,MEDIUM
"Bác sĩ ơi, tôi đau ngực dữ dội, hơn 1 tuần rồi thấy đổ mồ hôi lạnh, choáng váng.",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
"Mình liên tục không dứt hay bị đau họng, ngoài ra còn bị nuốt vướng và sưng amidan.",Khoa Tai Mũi Họng,SYMPTOM,NORMAL
"Con tôi từ sáng nay hay bị tiêu chảy, ngoài ra còn bị đau bụng và sốt nhẹ.",Khoa Nhi,SYMPTOM,MEDIUM
"Tôi hơn 1 tuần rồi hay bị nổi bong bóng nước, ngoài ra còn bị rát da và đỏ tấy.",Khoa Da Liễu,SYMPTOM,MEDIUM
"Bé nhà tôi khoảng 2 ngày nay hay bị biếng ăn, ngoài ra còn bị nôn trớ và quấy khóc.",Khoa Nhi,SYMPTOM,MEDIUM
"Bác sĩ ơi tôi hơn 1 tuần rồi hay thấy đau nhói tim, ngoài ra còn thấy vã mồ hôi và mệt mỏi.",Khoa Tim Mạch,SYMPTOM,EMERGENCY
Gần đây tôi thấy cộm mắt và nhạy cảm ánh sáng sau đó thì nhức mắt hơn 1 tuần rồi.,Khoa Mắt,SYMPTOM,MEDIUM
"Cho tôi hỏi, Bệnh viện có khám BHYT vào cuối tuần không?",FAQ,FAQ,NORMAL
"Bác sĩ ơi, bác sĩ ơi tôi thoái hóa cột sống, kéo dài dai dẳng thấy đau âm ỉ, nhức mỏi.",Khoa Xương Khớp,SYMPTOM,NORMAL
"Bác sĩ ơi, bác sĩ ơi tôi đau nhói nửa đầu bên trái, kéo dài dai dẳng thấy sợ ánh sáng, buồn nôn.",Khoa Nội Thần Kinh,SYMPTOM,EMERGENCY
"Bác sĩ ơi, con tôi sốt cao, kéo dài dai dẳng thấy ho khan, thở khò khè.",Khoa Nhi,SYMPTOM,EMERGENCY
Tôi bị đau quặn bụng và tiêu chảy sau đó thì buồn nôn thỉnh thoảng bị.,Khoa Tiêu Hoá,SYMPTOM,EMERGENCY
Bác sĩ ơi tôi thấy hồi hộp và đánh trống ngực sau đó thì khó thở khi nằm khoảng 2 ngày nay.,Khoa Tim Mạch,SYMPTOM,EMERGENCY
"Bác sĩ ơi, trẻ nhà tôi nổi mẩn đỏ, từ đêm qua thấy ngứa ngáy sau đó thì khóc đêm.",Khoa Nhi,SYMPTOM,MEDIUM
"Bác sĩ ơi, hôm nay tôi ruồi bay trước mắt, liên tục không dứt thấy chớp sáng, giảm thị lực.",Khoa Mắt,SYMPTOM,MEDIUM
Hôm nay tôi bị nổi mẩn đỏngứa ngáy sau đó thì lan rộng khoảng 2 ngày nay.,Khoa Da Liễu,SYMPTOM,MEDIUM
"Bác sĩ ơi, bác sĩ ơi tôi sổ mũi, liên tục không dứt thấy nghẹt mũi sau đó thì chảy dịch xanh.",Khoa Tai Mũi Họng,SYMPTOM,MEDIUM
"Bác sĩ ơi, mấy hôm nay tôi tai nạn giao thông, thỉnh thoảng bị thấy chảy nhiều máu đồng thời bị bất tỉnh.",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
"Dạo này tôi hơn 1 tuần rồi hay bị đau ngực dữ dội, ngoài ra còn bị đổ mồ hôi lạnh và choáng váng.",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
"Dạo này tôi kéo dài dai dẳng hay bị đi ngoài ra máu, ngoài ra còn bị táo bón và đau rát.",Khoa Tiêu Hoá,SYMPTOM,MEDIUM
"Bác sĩ ơi, trẻ nhà tôi sốt cao, liên tục không dứt thấy ho khan với lại thở khò khè.",Khoa Nhi,SYMPTOM,MEDIUM
"Bác sĩ ơi, mấy hôm nay tôi đau dạ dày, thỉnh thoảng thấy thấy nóng rát vùng ngực với lại ợ hơi.",Khoa Tiêu Hoá,SYMPTOM,NORMAL
Bác sĩ ơi tôi bị ngất xỉu đột ngột và co giật sau đó thì không phản ứng kéo dài dai dẳng.,Khoa Cấp Cứu,SYMPTOM,EMERGENCY
"Dạ thưa bác sĩ, Cho tôi hỏi giá khám tổng quát là bao nhiêu?",FAQ,FAQ,NORMAL
"Hôm nay tôi bị đau mỏi vai gáy, tê tay kèm theo cứng khớp buổi sáng hơn 1 tuần rồi.",Khoa Xương Khớp,SYMPTOM,NORMAL
"Cháu nhà tôi bị biếng ăn, nôn trớ sau đó thì quấy khóc từ đêm qua.",Khoa Nhi,SYMPTOM,MEDIUM
"Bác sĩ ơi tôi mấy tháng nay hay thấy huyết áp cao, ngoài ra còn thấy xây xẩm mặt mày và chóng mặt.",Khoa Tim Mạch,SYMPTOM,EMERGENCY
"Gần đây tôi từ đêm qua hay bị mờ mắt, ngoài ra còn bị nhìn không rõ và chảy nước mắt.",Khoa Mắt,SYMPTOM,EMERGENCY
"Hôm nay tôi bị đau quặn bụngtiêu chảy, buồn nôn mấy tháng nay.",Khoa Tiêu Hoá,SYMPTOM,EMERGENCY
"Bác sĩ ơi, hôm nay tôi giảm trí nhớ, mấy tháng nay thấy hay quên kết hợp với mệt mỏi.",Khoa Nội Thần Kinh,SYMPTOM,NORMAL
"Bác sĩ ơi tôi kéo dài dai dẳng hay bị nổi mẩn đỏ, ngoài ra còn bị ngứa ngáy và lan rộng.",Khoa Da Liễu,SYMPTOM,NORMAL
"Bác sĩ ơi, dạ tôi khàn tiếng, liên tục không dứt thấy mất giọng, ho có đờm.",Khoa Tai Mũi Họng,SYMPTOM,MEDIUM
"Bác sĩ ơi, dạ tôi cộm mắt, từ sáng nay thấy nhạy cảm ánh sáng sau đó thì nhức mắt.",Khoa Mắt,SYMPTOM,MEDIUM
"Dạo này tôi mấy tháng nay hay bị ngất xỉu đột ngột, ngoài ra còn bị co giật và không phản ứng.",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
"Bác sĩ ơi, bác sĩ ơi tôi đau dạ dày, từ sáng nay thấy nóng rát vùng ngực kết hợp với ợ hơi.",Khoa Tiêu Hoá,SYMPTOM,NORMAL
"Bác sĩ ơi, dạ tôi đau nhức khớp gối, thỉnh thoảng bị thấy đi lại khó khăn đồng thời bị kêu lạo xạo.",Khoa Xương Khớp,SYMPTOM,NORMAL
"Bé nhà tôi thỉnh thoảng bị hay bị sốt cao, ngoài ra còn bị ho khan và thở khò khè.",Khoa Nhi,SYMPTOM,EMERGENCY
"Dạo này tôi bị đau ngực dữ dội, đổ mồ hôi lạnh với lại choáng váng từ sáng nay.",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
"Hôm nay tôi thỉnh thoảng bị hay bị ruồi bay trước mắt, ngoài ra còn bị chớp sáng và giảm thị lực.",Khoa Mắt,SYMPTOM,NORMAL
"Bác sĩ ơi, hôm nay tôi ngất xỉu đột ngột, khoảng 2 ngày nay thấy co giật, không phản ứng.",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
"Dạ tôi kéo dài dai dẳng hay thấy đau mỏi vai gáy, ngoài ra còn thấy tê tay và cứng khớp buổi sáng.",Khoa Xương Khớp,SYMPTOM,MEDIUM
"Dạ thưa bác sĩ, Bệnh viện có dịch vụ tiêm chủng cho trẻ em không?",FAQ,FAQ,NORMAL
"Bác sĩ ơi, người nhà tôi tai nạn giao thông, liên tục không dứt thấy chảy nhiều máu, bất tỉnh.",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
"Bác sĩ ơi, gần đây tôi thoái hóa cột sống, thỉnh thoảng bị thấy đau âm ỉ với lại nhức mỏi.",Khoa Xương Khớp,SYMPTOM,EMERGENCY
"Mấy hôm nay tôi khoảng 2 ngày nay hay bị nổi bong bóng nước, ngoài ra còn bị rát da và đỏ tấy.",Khoa Da Liễu,SYMPTOM,NORMAL
"Dạo này tôi bị mờ mắt, nhìn không rõ đồng thời bị chảy nước mắt khoảng 2 ngày nay.",Khoa Mắt,SYMPTOM,MEDIUM
"Hôm nay tôi bị phù nề chân và tức ngực, hụt hơi hơn 1 tuần rồi.",Khoa Tim Mạch,SYMPTOM,EMERGENCY
"Bác sĩ ơi, gần đây tôi bỏng nặng, hơn 1 tuần rồi thấy đau dữ dội đồng thời bị phồng rộp lớn.",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
"Bác sĩ ơi, mẹ tôi đau ngực dữ dội, kéo dài dai dẳng thấy đổ mồ hôi lạnh, choáng váng.",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
"Con tôi khoảng 2 ngày nay hay bị nổi mẩn đỏ, ngoài ra còn bị ngứa ngáy và khóc đêm.",Khoa Nhi,SYMPTOM,EMERGENCY
"Bé nhà tôi thỉnh thoảng bị hay bị nổi mẩn đỏ, ngoài ra còn bị ngứa ngáy và khóc đêm.",Khoa Nhi,SYMPTOM,MEDIUM
"Cháu nhà tôi từ sáng nay hay bị chảy nước mũi, ngoài ra còn bị nghẹt mũi và hắt hơi.",Khoa Nhi,SYMPTOM,MEDIUM
"Hôm nay tôi khoảng 2 ngày nay hay bị đau đầu, ngoài ra còn bị chóng mặt và buồn nôn.",Khoa Nội Thần Kinh,SYMPTOM,MEDIUM
"Hôm nay tôi liên tục không dứt hay bị co giật nhẹ, ngoài ra còn bị mất thăng bằng và ù tai.",Khoa Nội Thần Kinh,SYMPTOM,NORMAL
Trẻ nhà tôi bị chảy nước mũi và nghẹt mũi đồng thời bị hắt hơi hơn 1 tuần rồi.,Khoa Nhi,SYMPTOM,MEDIUM
"Hôm nay tôi kéo dài dai dẳng hay thấy khô mắt, ngoài ra còn thấy mỏi mắt và nhức hốc mắt.",Khoa Mắt,SYMPTOM,NORMAL
"Bác sĩ ơi tôi bị đau quặn bụng, tiêu chảy, buồn nôn từ sáng nay.",Khoa Tiêu Hoá,SYMPTOM,NORMAL
Hôm nay tôi bị đầy hơikhó tiêu kèm theo ợ chua khoảng 2 ngày nay.,Khoa Tiêu Hoá,SYMPTOM,NORMAL
"Tôi bị giảm trí nhớhay quên, mệt mỏi thỉnh thoảng bị.",Khoa Nội Thần Kinh,SYMPTOM,NORMAL
"Dạo này tôi liên tục không dứt hay bị sổ mũi, ngoài ra còn bị nghẹt mũi và chảy dịch xanh.",Khoa Tai Mũi Họng,SYMPTOM,MEDIUM
"Bác sĩ ơi, dạ tôi tai nạn giao thông, mấy tháng nay thấy chảy nhiều máu đồng thời thấy bất tỉnh.",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
"Bác sĩ ơi, dạo này tôi phù nề chân, từ đêm qua thấy tức ngực sau đó thì hụt hơi.",Khoa Tim Mạch,SYMPTOM,MEDIUM
"Bác sĩ ơi, dạ tôi đau mỏi vai gáy, mấy tháng nay thấy tê tay với lại cứng khớp buổi sáng.",Khoa Xương Khớp,SYMPTOM,MEDIUM
"Bác sĩ ơi, dạ tôi ngất xỉu đột ngột, kéo dài dai dẳng thấy co giật kết hợp với không phản ứng.",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
"Con tôi bị sốt cao, ho khan kèm theo thở khò khè từ sáng nay.",Khoa Nhi,SYMPTOM,EMERGENCY
Dạo này tôi bị mụn viêm và sưng to sau đó thì đau nhức từ đêm qua.,Khoa Da Liễu,SYMPTOM,EMERGENCY
"Bác sĩ ơi tôi thấy huyết áp cao và xây xẩm mặt mày, chóng mặt kéo dài dai dẳng.",Khoa Tim Mạch,SYMPTOM,EMERGENCY
"Mấy hôm nay tôi thỉnh thoảng bị hay bị đau ngực dữ dội, ngoài ra còn bị đổ mồ hôi lạnh và choáng váng.",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
"Bác sĩ ơi, dạ tôi khàn tiếng, liên tục không dứt thấy mất giọng với lại ho có đờm.",Khoa Tai Mũi Họng,SYMPTOM,MEDIUM
"Bác sĩ ơi, bác sĩ ơi tôi đau lưng, từ sáng nay thấy lan xuống chân, tê buốt.",Khoa Xương Khớp,SYMPTOM,EMERGENCY
Hôm nay tôi bị đau tức ngựckhó thở kết hợp với tim đập nhanh khoảng 2 ngày nay.,Khoa Tim Mạch,SYMPTOM,MEDIUM
"Mấy hôm nay tôi thấy đau mỏi vai gáy, tê tay và cứng khớp buổi sáng từ đêm qua.",Khoa Xương Khớp,SYMPTOM,MEDIUM
"Bác sĩ ơi, bác sĩ ơi tôi cộm mắt, liên tục không dứt thấy nhạy cảm ánh sáng, nhức mắt.",Khoa Mắt,SYMPTOM,NORMAL
Dạ tôi bị rụng tóc nhiều và ngứa da đầu và nhiều gàu mấy tháng nay.,Khoa Da Liễu,SYMPTOM,NORMAL
"Bác sĩ ơi, con tôi nổi mẩn đỏ, từ đêm qua thấy ngứa ngáy và khóc đêm.",Khoa Nhi,SYMPTOM,MEDIUM
"Bác sĩ ơi, gần đây tôi nổi mẩn đỏ, từ đêm qua thấy ngứa ngáy, lan rộng.",Khoa Da Liễu,SYMPTOM,NORMAL
"Con tôi từ sáng nay hay bị nổi mẩn đỏ, ngoài ra còn bị ngứa ngáy và khóc đêm.",Khoa Nhi,SYMPTOM,EMERGENCY
"Cháu nhà tôi bị sốt cao, ho khan, thở khò khè liên tục không dứt.",Khoa Nhi,SYMPTOM,EMERGENCY
"Bác sĩ ơi, hôm nay tôi hồi hộp, mấy tháng nay thấy đánh trống ngực, khó thở khi nằm.",Khoa Tim Mạch,SYMPTOM,EMERGENCY
"Hôm nay tôi liên tục không dứt hay bị đau nhức khớp gối, ngoài ra còn bị đi lại khó khăn và kêu lạo xạo.",Khoa Xương Khớp,SYMPTOM,MEDIUM
"Bác sĩ ơi, trẻ nhà tôi tiêu chảy, liên tục không dứt thấy đau bụng sau đó thì sốt nhẹ.",Khoa Nhi,SYMPTOM,EMERGENCY
"Trẻ nhà tôi bị nổi mẩn đỏ và ngứa ngáy, khóc đêm từ đêm qua.",Khoa Nhi,SYMPTOM,EMERGENCY
"Bác sĩ ơi, hôm nay tôi khàn tiếng, hơn 1 tuần rồi thấy mất giọng kèm theo ho có đờm.",Khoa Tai Mũi Họng,SYMPTOM,NORMAL
"Bác sĩ ơi, gần đây tôi sưng đỏ khớp ngón chân, khoảng 2 ngày nay thấy đau buốt, khó cử động.",Khoa Xương Khớp,SYMPTOM,MEDIUM
"Dạ tôi từ đêm qua hay bị đau ngực dữ dội, ngoài ra còn bị đổ mồ hôi lạnh và choáng váng.",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
"Hôm nay tôi bị đau ngực dữ dộiđổ mồ hôi lạnh, choáng váng từ sáng nay.",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
"Mấy hôm nay tôi liên tục không dứt hay bị giảm trí nhớ, ngoài ra còn bị hay quên và mệt mỏi.",Khoa Nội Thần Kinh,SYMPTOM,MEDIUM
"Mấy hôm nay tôi liên tục không dứt hay bị mất ngủ, ngoài ra còn bị trằn trọc và đau nửa đầu.",Khoa Nội Thần Kinh,SYMPTOM,NORMAL
"Dạo này tôi liên tục không dứt hay bị đau đầu, ngoài ra còn bị chóng mặt và buồn nôn.",Khoa Nội Thần Kinh,SYMPTOM,NORMAL
