text,label,intent,severity
"Dạ bác sĩ, em đang bị đau quặn bụng thì phải làm sao ạ?",Khoa Tiêu Hoá,SYMPTOM,MEDIUM
"Tôi đang có triệu chứng đau thắt ngực lan ra tay, và tôi cũng cảm thấy tăng huyết áp đột ngột.",Khoa Tim Mạch,SYMPTOM,EMERGENCY
"Bác sĩ ơi, em bị bé biếng ăn, ngoài ra còn có dấu hiệu trẻ ho đờm.",Khoa Nhi,SYMPTOM,NORMAL
"Tự nhiên hôm nay tôi bị ho có đờm, khó chịu quá.",Khoa Hô Hấp,SYMPTOM,NORMAL
"Bác sĩ ơi, em bị khó thở dữ dội, ngoài ra còn có dấu hiệu yếu liệt nửa người đột ngột.",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
"Xin lỗi, Xin hỏi bệnh viện có thanh toán bằng thẻ tín dụng không?",FAQ,FAQ,NORMAL
"Bác sĩ ơi, em bị mất thị lực đột ngột, ngoài ra còn có dấu hiệu sưng tấy đỏ mắt.",Khoa Mắt,SYMPTOM,MEDIUM
Gần đây tôi bị cháu bị trớ sữa kéo dài.,Khoa Nhi,SYMPTOM,NORMAL
"Chào bác sĩ, dạo này tôi hay cảm thấy mất thị lực đột ngột, có lúc còn bị sưng tấy đỏ mắt nữa.",Khoa Mắt,SYMPTOM,MEDIUM
"Tôi đang có triệu chứng đau cột sống thắt lưng, và tôi cũng cảm thấy mỏi cổ.",Khoa Xương Khớp,SYMPTOM,NORMAL
"Bác sĩ ơi, em bị lục cục ở khớp khi vận động, ngoài ra còn có dấu hiệu cứng khớp buổi sáng.",Khoa Xương Khớp,SYMPTOM,NORMAL
Cháu nhà tôi bị tiêu chảy từ tối hôm qua.,Khoa Tiêu Hoá,SYMPTOM,NORMAL
"Cháu nhà tôi bị tức ngực khi ho từ hôm qua, giờ thấy hen suyễn tái phát.",Khoa Hô Hấp,SYMPTOM,MEDIUM
"Bác sĩ cho hỏi, Cho tôi hỏi lịch khám của giáo sư A là khi nào?",FAQ,FAQ,NORMAL
"Bác sĩ ơi, em bị ra khí hư bất thường, ngoài ra còn có dấu hiệu chậm kinh.",Khoa Sản - Phụ Khoa,SYMPTOM,NORMAL
"Xin lỗi, thủ tục nhập viện gồm những giấy tờ gì?",FAQ,FAQ,NORMAL
"Xin lỗi, giá chụp mri ở bệnh viện là bao nhiêu?",FAQ,FAQ,NORMAL
Giá chụp mri ở bệnh viện là bao nhiêu?,FAQ,FAQ,NORMAL
Admin cho mình hỏi Khám BHYT có được hỗ trợ 100% không ạ?,FAQ,FAQ,NORMAL
"Bác sĩ ơi, em bị cháu bị trớ sữa, ngoài ra còn có dấu hiệu bé quấy khóc.",Khoa Nhi,SYMPTOM,NORMAL
"Bác sĩ cho hỏi, Tôi muốn đặt lịch khám trước thì làm thế nào?",FAQ,FAQ,NORMAL
Tự nhiên hôm nay tôi bị bé bị tiêu chảy liên tục và trẻ bị tay chân miệng.,Khoa Nhi,SYMPTOM,MEDIUM
Tôi cảm thấy đi ngoài phân đen liên tục trong nhiều ngày nay.,Khoa Tiêu Hoá,SYMPTOM,MEDIUM
"Đau nhức không đi lại được quá bác sĩ ơi, khám ở đâu được ạ?",Khoa Xương Khớp,SYMPTOM,MEDIUM
"Tôi bị cộm mắt, đồng thời dạo này còn hay bị ruồi bay trước mắt.",Khoa Mắt,SYMPTOM,NORMAL
"Dạ bác sĩ, em đang bị nôn liên tục thì phải làm sao ạ?",Khoa Tiêu Hoá,SYMPTOM,MEDIUM
"Tôi đang có triệu chứng sổ mũi, và tôi cũng cảm thấy ù tai.",Khoa Tai Mũi Họng,SYMPTOM,NORMAL
"Cháu nhà tôi bị bé lừ đừ không chịu chơi từ hôm qua, giờ thấy trẻ sốt cao.",Khoa Nhi,SYMPTOM,MEDIUM
"Bác sĩ cho hỏi, Bệnh viện có làm việc thứ 7, chủ nhật không?",FAQ,FAQ,NORMAL
"Tôi đang có triệu chứng ra khí hư bất thường, và tôi cũng cảm thấy buồn nôn thai kỳ.",Khoa Sản - Phụ Khoa,SYMPTOM,NORMAL
"Cháu nhà tôi bị buồn nôn thai kỳ từ hôm qua, giờ thấy ngứa ngáy vùng kín.",Khoa Sản - Phụ Khoa,SYMPTOM,NORMAL
Gần đây tôi bị đánh trống ngực kéo dài.,Khoa Tim Mạch,SYMPTOM,MEDIUM
"Bác sĩ ơi cấp cứu, tôi bị động thai đau không chịu nổi.",Khoa Sản - Phụ Khoa,SYMPTOM,EMERGENCY
Cháu nhà tôi bị đau đầu dữ dội từ tối hôm qua.,Khoa Thần Kinh,SYMPTOM,EMERGENCY
Cho tôi hỏi tôi bị ruồi bay trước mắt với nhức mỏi mắt thì khám khoa nào ạ?,Khoa Mắt,SYMPTOM,NORMAL
Admin cho mình hỏi giá chụp mri ở bệnh viện là bao nhiêu?,FAQ,FAQ,NORMAL
Cho tôi hỏi tôi bị khô mắt với chảy nước mắt thì khám khoa nào ạ?,Khoa Mắt,SYMPTOM,NORMAL
"Bác sĩ ơi, em bị phù chân, ngoài ra còn có dấu hiệu mệt mỏi bất thường.",Khoa Tim Mạch,SYMPTOM,MEDIUM
"Bác sĩ cho hỏi, Bệnh viện có làm việc thứ 7, chủ nhật không?",FAQ,FAQ,NORMAL
"Bác sĩ cho em hỏi, em hay bị rối loạn tiền đình là dấu hiệu của bệnh gì?",Khoa Thần Kinh,SYMPTOM,NORMAL
"Bác sĩ ơi, em bị trẻ bị sốt nhẹ, ngoài ra còn có dấu hiệu cháu bị trớ sữa.",Khoa Nhi,SYMPTOM,NORMAL
"Bác sĩ cho em hỏi, em hay bị ợ chua là dấu hiệu của bệnh gì?",Khoa Tiêu Hoá,SYMPTOM,NORMAL
"Bác sĩ cho em hỏi, em hay bị nôn liên tục là dấu hiệu của bệnh gì?",Khoa Tiêu Hoá,SYMPTOM,MEDIUM
"Bác sĩ ơi, tôi bị trật khớp mấy hôm nay rồi.",Khoa Xương Khớp,SYMPTOM,MEDIUM
"Bác sĩ ơi, em bị tăng huyết áp đột ngột, ngoài ra còn có dấu hiệu đau thắt ngực lan ra tay.",Khoa Tim Mạch,SYMPTOM,EMERGENCY
"Bác sĩ ơi, tôi bị rụng tóc, thỉnh thoảng còn kèm theo nổi mẩn đỏ.",Khoa Da Liễu,SYMPTOM,NORMAL
"Chào bác sĩ, dạo này tôi hay cảm thấy tăng huyết áp đột ngột.",Khoa Tim Mạch,SYMPTOM,EMERGENCY
Tôi bị tức ngực khi ho uống thuốc mãi không khỏi.,Khoa Hô Hấp,SYMPTOM,MEDIUM
"Chào bác sĩ, dạo này tôi hay cảm thấy ngạt mũi, có lúc còn bị đau rát họng nữa.",Khoa Hô Hấp,SYMPTOM,NORMAL
"Bác sĩ ơi cấp cứu, tôi bị động thai đau không chịu nổi.",Khoa Sản - Phụ Khoa,SYMPTOM,EMERGENCY
Giá chụp mri ở bệnh viện là bao nhiêu?,FAQ,FAQ,NORMAL
"Cháu nhà tôi bị bé biếng ăn từ hôm qua, giờ thấy bé bị sổ mũi.",Khoa Nhi,SYMPTOM,NORMAL
"Khẩn cấp, tôi đang bị khó thở nhẹ, phải làm sao đây?",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
Cho tôi hỏi tôi bị gút cấp với sưng tấy khớp thì khám khoa nào ạ?,Khoa Xương Khớp,SYMPTOM,MEDIUM
"Chào bác sĩ, dạo này tôi hay cảm thấy đầy bụng.",Khoa Tiêu Hoá,SYMPTOM,NORMAL
Cho tôi hỏi tôi bị hay quên với run tay chân thì khám khoa nào ạ?,Khoa Thần Kinh,SYMPTOM,NORMAL
"Cháu nhà tôi bị nuốt vướng từ hôm qua, giờ thấy hắt hơi liên tục.",Khoa Tai Mũi Họng,SYMPTOM,NORMAL
"Dạ bác sĩ, em đang bị đau nhức trong tai thì phải làm sao ạ?",Khoa Tai Mũi Họng,SYMPTOM,MEDIUM
"Bác sĩ ơi, em bị đau nhức trong tai, ngoài ra còn có dấu hiệu chảy máu cam không cầm.",Khoa Tai Mũi Họng,SYMPTOM,MEDIUM
Admin cho mình hỏi Khám BHYT có được hỗ trợ 100% không ạ?,FAQ,FAQ,NORMAL
"Bác sĩ ơi, tôi bị mất ngủ, thỉnh thoảng còn kèm theo run tay chân.",Khoa Thần Kinh,SYMPTOM,NORMAL
Tôi cảm thấy mỏi cổ liên tục trong nhiều ngày nay.,Khoa Xương Khớp,SYMPTOM,NORMAL
Cháu nhà tôi bị cháu bị trớ sữa từ tối hôm qua.,Khoa Nhi,SYMPTOM,NORMAL
"Khẩn cấp, tôi đang bị nôn ra máu, phải làm sao đây?",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
"Bác sĩ ơi cấp cứu, tôi bị đau thắt ngực lan ra tay đau không chịu nổi.",Khoa Tim Mạch,SYMPTOM,EMERGENCY
"Bác sĩ ơi, em bị sưng tấy đỏ mắt, ngoài ra còn có dấu hiệu mất thị lực đột ngột.",Khoa Mắt,SYMPTOM,MEDIUM
Tôi muốn đặt lịch khám trước thì làm thế nào?,FAQ,FAQ,NORMAL
"Cháu nhà tôi bị sưng tấy khớp từ hôm qua, giờ thấy gút cấp.",Khoa Xương Khớp,SYMPTOM,MEDIUM
"Bác sĩ ơi, tôi bị đau thắt ngực lan ra tay mấy hôm nay rồi.",Khoa Tim Mạch,SYMPTOM,EMERGENCY
Gần đây tôi bị táo bón kéo dài.,Khoa Tiêu Hoá,SYMPTOM,NORMAL
"Cứu với, người nhà tôi bị nói đớ!!!",Khoa Thần Kinh,SYMPTOM,EMERGENCY
"Tôi bị tăng huyết áp đột ngột, đồng thời dạo này còn hay bị đau thắt ngực lan ra tay.",Khoa Tim Mạch,SYMPTOM,EMERGENCY
"Bác sĩ cho em hỏi, em hay bị bé biếng ăn là dấu hiệu của bệnh gì?",Khoa Nhi,SYMPTOM,NORMAL
"Tôi đang có triệu chứng đau bụng kinh, và tôi cũng cảm thấy ra khí hư bất thường.",Khoa Sản - Phụ Khoa,SYMPTOM,NORMAL
"Cháu nhà tôi bị đau quặn bụng từ hôm qua, giờ thấy nôn liên tục.",Khoa Tiêu Hoá,SYMPTOM,MEDIUM
"Rụng tóc quá bác sĩ ơi, khám ở đâu được ạ?",Khoa Da Liễu,SYMPTOM,NORMAL
"Bác sĩ ơi, em bị nấm da lan rộng, ngoài ra còn có dấu hiệu zona thần kinh.",Khoa Da Liễu,SYMPTOM,MEDIUM
"Xin lỗi, thủ tục nhập viện gồm những giấy tờ gì?",FAQ,FAQ,NORMAL
Cháu nhà tôi bị sổ mũi từ tối hôm qua.,Khoa Tai Mũi Họng,SYMPTOM,NORMAL
"Cháu nhà tôi bị đau nhức hốc mắt từ hôm qua, giờ thấy sưng tấy đỏ mắt.",Khoa Mắt,SYMPTOM,MEDIUM
"Bác sĩ ơi, tôi bị chóng mặt, thỉnh thoảng còn kèm theo tim đập nhanh.",Khoa Tim Mạch,SYMPTOM,MEDIUM
"Khẩn cấp, tôi đang bị tăng huyết áp đột ngột, phải làm sao đây?",Khoa Tim Mạch,SYMPTOM,EMERGENCY
Tôi cảm thấy nôn ra máu liên tục trong nhiều ngày nay.,Khoa Cấp Cứu,SYMPTOM,EMERGENCY
"Bác sĩ cho em hỏi, em hay bị mất thị lực đột ngột là dấu hiệu của bệnh gì?",Khoa Mắt,SYMPTOM,MEDIUM
"Tự nhiên hôm nay tôi bị ngứa ngáy vùng kín, khó chịu quá.",Khoa Sản - Phụ Khoa,SYMPTOM,NORMAL
"Bác sĩ ơi, em bị đau lưng, ngoài ra còn có dấu hiệu nhức mỏi vai gáy.",Khoa Xương Khớp,SYMPTOM,NORMAL
"Tôi bị đau bụng kinh, đồng thời dạo này còn hay bị ra khí hư bất thường.",Khoa Sản - Phụ Khoa,SYMPTOM,NORMAL
Tôi cảm thấy ho khan liên tục trong nhiều ngày nay.,Khoa Hô Hấp,SYMPTOM,NORMAL
"Tự nhiên hôm nay tôi bị đau nhức hốc mắt, khó chịu quá.",Khoa Mắt,SYMPTOM,MEDIUM
"Cứu với, người nhà tôi bị khó thở nhẹ!!!",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
"Bệnh viện có làm việc thứ 7, chủ nhật không?",FAQ,FAQ,NORMAL
Xin hỏi bệnh viện có thanh toán bằng thẻ tín dụng không? Tư vấn giúp mình với.,FAQ,FAQ,NORMAL
"Tự nhiên hôm nay tôi bị mất thị lực đột ngột, khó chịu quá.",Khoa Mắt,SYMPTOM,MEDIUM
"Bác sĩ ơi cấp cứu, tôi bị đau đầu dữ dội đau không chịu nổi.",Khoa Thần Kinh,SYMPTOM,EMERGENCY
"Tự nhiên hôm nay tôi bị cháu khó thở, khó chịu quá.",Khoa Nhi,SYMPTOM,MEDIUM
"Xin lỗi, Tôi muốn đặt lịch khám trước thì làm thế nào?",FAQ,FAQ,NORMAL
"Cháu nhà tôi bị đau nhức trong tai từ hôm qua, giờ thấy chảy mủ tai.",Khoa Tai Mũi Họng,SYMPTOM,MEDIUM
Tôi cảm thấy trẻ bị sốt nhẹ liên tục trong nhiều ngày nay.,Khoa Nhi,SYMPTOM,NORMAL
"Tôi bị nổi mẩn đỏ, đồng thời dạo này còn hay bị ngứa ngáy.",Khoa Da Liễu,SYMPTOM,NORMAL
Dạ cho em hỏi: Bệnh viện có khám ngoài giờ hành chính không?,FAQ,FAQ,NORMAL
"Bác sĩ ơi, tôi bị bé biếng ăn, thỉnh thoảng còn kèm theo bé bị sổ mũi.",Khoa Nhi,SYMPTOM,NORMAL
"Tôi bị dị ứng mỹ phẩm, đồng thời dạo này còn hay bị ngứa ngáy.",Khoa Da Liễu,SYMPTOM,NORMAL
Cho tôi hỏi tôi bị buồn nôn với đầy bụng thì khám khoa nào ạ?,Khoa Tiêu Hoá,SYMPTOM,NORMAL
"Tôi đang có triệu chứng tức ngực khi ho, và tôi cũng cảm thấy ho ra máu.",Khoa Hô Hấp,SYMPTOM,MEDIUM
Cháu nhà tôi bị đau nhức hốc mắt từ tối hôm qua.,Khoa Mắt,SYMPTOM,MEDIUM
Khám bhyt có được hỗ trợ 100% không ạ?,FAQ,FAQ,NORMAL
Cháu nhà tôi bị ho ra máu từ tối hôm qua.,Khoa Hô Hấp,SYMPTOM,MEDIUM
"Bố tôi bị ra máu bất thường, xin cho hỏi gọi cấp cứu số mấy?",Khoa Sản - Phụ Khoa,SYMPTOM,EMERGENCY
Tôi cảm thấy nổi mẩn đỏ liên tục trong nhiều ngày nay.,Khoa Da Liễu,SYMPTOM,NORMAL
"Chào bác sĩ, dạo này tôi hay cảm thấy bé biếng ăn, có lúc còn bị trẻ bị sốt nhẹ nữa.",Khoa Nhi,SYMPTOM,NORMAL
"Khẩn cấp, tôi đang bị đau bụng dưới dữ dội, phải làm sao đây?",Khoa Sản - Phụ Khoa,SYMPTOM,EMERGENCY
Dạ cho em hỏi: khám bhyt có được hỗ trợ 100% không ạ?,FAQ,FAQ,NORMAL
Tôi bị đau tức ngực dữ dội uống thuốc mãi không khỏi.,Khoa Cấp Cứu,SYMPTOM,EMERGENCY
Cháu nhà tôi bị cháu nổi mẩn đỏ từ tối hôm qua.,Khoa Nhi,SYMPTOM,NORMAL
Cháu nhà tôi bị cháu khó thở từ tối hôm qua.,Khoa Nhi,SYMPTOM,MEDIUM
"Cháu nhà tôi bị mỏi cổ từ hôm qua, giờ thấy tê bì chân tay.",Khoa Xương Khớp,SYMPTOM,NORMAL
Tôi bị mờ mắt uống thuốc mãi không khỏi.,Khoa Mắt,SYMPTOM,NORMAL
"Chào bác sĩ, dạo này tôi hay cảm thấy sưng tấy khớp.",Khoa Xương Khớp,SYMPTOM,MEDIUM
"Bác sĩ ơi, tôi bị rối loạn tiền đình mấy hôm nay rồi.",Khoa Thần Kinh,SYMPTOM,NORMAL
Cháu nhà tôi bị viêm họng từ tối hôm qua.,Khoa Tai Mũi Họng,SYMPTOM,NORMAL
"Bác sĩ ơi, em bị đau bụng dưới dữ dội, ngoài ra còn có dấu hiệu động thai.",Khoa Sản - Phụ Khoa,SYMPTOM,EMERGENCY
"Bác sĩ ơi, tôi bị hen suyễn tái phát mấy hôm nay rồi.",Khoa Hô Hấp,SYMPTOM,MEDIUM
"Bác sĩ ơi, em bị đau rát họng, ngoài ra còn có dấu hiệu ho khan.",Khoa Hô Hấp,SYMPTOM,NORMAL
"Tôi đang có triệu chứng khó thở khi nằm, và tôi cũng cảm thấy chóng mặt.",Khoa Tim Mạch,SYMPTOM,MEDIUM
"Xin lỗi, Phòng khám nhi nằm ở tầng mấy vậy?",FAQ,FAQ,NORMAL
"Bác sĩ cho hỏi, bệnh viện có làm việc thứ 7, chủ nhật không?",FAQ,FAQ,NORMAL
"Bác sĩ cho em hỏi, em hay bị chảy nước mắt là dấu hiệu của bệnh gì?",Khoa Mắt,SYMPTOM,NORMAL
"Bác sĩ ơi, tôi bị bé bị sổ mũi, thỉnh thoảng còn kèm theo bé quấy khóc.",Khoa Nhi,SYMPTOM,NORMAL
Gần đây tôi bị tăng huyết áp đột ngột kéo dài.,Khoa Tim Mạch,SYMPTOM,EMERGENCY
Gần đây tôi bị đau nhức hốc mắt kéo dài.,Khoa Mắt,SYMPTOM,MEDIUM
Cho tôi hỏi tôi bị bé bị sổ mũi với trẻ bị sốt nhẹ thì khám khoa nào ạ?,Khoa Nhi,SYMPTOM,NORMAL
Tự nhiên hôm nay tôi bị nhói ở tim và đau thắt ngực lan ra tay.,Khoa Tim Mạch,SYMPTOM,EMERGENCY
"Dạ bác sĩ, em đang bị bé bị sổ mũi thì phải làm sao ạ?",Khoa Nhi,SYMPTOM,NORMAL
"Cháu nhà tôi bị ruồi bay trước mắt từ hôm qua, giờ thấy mờ mắt.",Khoa Mắt,SYMPTOM,NORMAL
Gần đây tôi bị mất ngủ kéo dài.,Khoa Thần Kinh,SYMPTOM,NORMAL
"Tự nhiên hôm nay tôi bị nổi mụn nước, khó chịu quá.",Khoa Da Liễu,SYMPTOM,NORMAL
"Mấy hôm nay tôi vừa bị đau nửa đầu vừa bị chóng mặt, mệt mỏi quá.",Khoa Thần Kinh,SYMPTOM,NORMAL
Cho tôi hỏi tôi bị khô da với dị ứng mỹ phẩm thì khám khoa nào ạ?,Khoa Da Liễu,SYMPTOM,NORMAL
"Bố tôi bị đau đầu dữ dội, xin cho hỏi gọi cấp cứu số mấy?",Khoa Thần Kinh,SYMPTOM,EMERGENCY
Cháu nhà tôi bị viêm họng từ tối hôm qua.,Khoa Hô Hấp,SYMPTOM,NORMAL
"Bác sĩ cho hỏi, bệnh viện có làm việc thứ 7, chủ nhật không?",FAQ,FAQ,NORMAL
Tự nhiên hôm nay tôi bị đau cột sống thắt lưng và đau lưng.,Khoa Xương Khớp,SYMPTOM,NORMAL
"Tôi bị chảy máu cam không cầm, đồng thời dạo này còn hay bị đau nhức trong tai.",Khoa Tai Mũi Họng,SYMPTOM,MEDIUM
Gần đây tôi bị đau bụng quằn quại kéo dài.,Khoa Cấp Cứu,SYMPTOM,EMERGENCY
"Tôi đang có triệu chứng ngạt mũi, và tôi cũng cảm thấy nuốt vướng.",Khoa Tai Mũi Họng,SYMPTOM,NORMAL
Tôi cảm thấy mất thị lực đột ngột liên tục trong nhiều ngày nay.,Khoa Mắt,SYMPTOM,MEDIUM
Giá chụp MRI ở bệnh viện là bao nhiêu? Tư vấn giúp mình với.,FAQ,FAQ,NORMAL
"Bác sĩ ơi, em bị hụt hơi, ngoài ra còn có dấu hiệu chóng mặt.",Khoa Tim Mạch,SYMPTOM,MEDIUM
Tôi bị nôn liên tục uống thuốc mãi không khỏi.,Khoa Tiêu Hoá,SYMPTOM,MEDIUM
Tự nhiên hôm nay tôi bị tức ngực khi ho và ho ra máu.,Khoa Hô Hấp,SYMPTOM,MEDIUM
"Cho tôi hỏi, tôi bị lục cục ở khớp khi vận động thì nên khám khoa nào ạ?",Khoa Xương Khớp,SYMPTOM,NORMAL
"Dạ bác sĩ, em đang bị hắt hơi liên tục thì phải làm sao ạ?",Khoa Tai Mũi Họng,SYMPTOM,NORMAL
Tôi bị nổi mề đay toàn thân uống thuốc mãi không khỏi.,Khoa Da Liễu,SYMPTOM,MEDIUM
"Tự nhiên hôm nay tôi bị ruồi bay trước mắt, khó chịu quá.",Khoa Mắt,SYMPTOM,NORMAL
"Cho tôi hỏi, tôi bị khó thở thì nên khám khoa nào ạ?",Khoa Hô Hấp,SYMPTOM,MEDIUM
Xin hỏi bệnh viện có thanh toán bằng thẻ tín dụng không?,FAQ,FAQ,NORMAL
Tự nhiên hôm nay tôi bị viêm loét dạ dày và đau quặn bụng.,Khoa Tiêu Hoá,SYMPTOM,MEDIUM
Admin cho mình hỏi khám bhyt có được hỗ trợ 100% không ạ?,FAQ,FAQ,NORMAL
"Mấy hôm nay tôi vừa bị tê liệt một bên mặt vừa bị nói đớ, mệt mỏi quá.",Khoa Thần Kinh,SYMPTOM,EMERGENCY
"Dạ bác sĩ, em đang bị nôn ra máu thì phải làm sao ạ?",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
"Cho tôi hỏi, tôi bị đau cột sống thắt lưng thì nên khám khoa nào ạ?",Khoa Xương Khớp,SYMPTOM,NORMAL
Tôi cảm thấy ngứa ngáy vùng kín liên tục trong nhiều ngày nay.,Khoa Sản - Phụ Khoa,SYMPTOM,NORMAL
"Bác sĩ ơi, em bị bé bị tiêu chảy liên tục, ngoài ra còn có dấu hiệu trẻ sốt cao.",Khoa Nhi,SYMPTOM,MEDIUM
"Bác sĩ ơi, tôi bị khó thở nhẹ, thỉnh thoảng còn kèm theo đau đầu dữ dội.",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
"Bác sĩ ơi, em bị sốt cao co giật, ngoài ra còn có dấu hiệu đau đầu dữ dội.",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
Tôi muốn đặt lịch khám trước thì làm thế nào?,FAQ,FAQ,NORMAL
Cho tôi hỏi tôi bị khám thai định kỳ với ra khí hư bất thường thì khám khoa nào ạ?,Khoa Sản - Phụ Khoa,SYMPTOM,NORMAL
"Bác sĩ ơi, em bị đi ngoài ra máu, ngoài ra còn có dấu hiệu đau vùng thượng vị.",Khoa Tiêu Hoá,SYMPTOM,NORMAL
Cho tôi hỏi tôi bị sổ mũi với đau rát họng thì khám khoa nào ạ?,Khoa Hô Hấp,SYMPTOM,NORMAL
"Chào bác sĩ, dạo này tôi hay cảm thấy ra khí hư bất thường.",Khoa Sản - Phụ Khoa,SYMPTOM,NORMAL
Admin cho mình hỏi tôi bị mất thẻ bhyt thì dùng vssid được không?,FAQ,FAQ,NORMAL
Bệnh viện có khám ngoài giờ hành chính không? Tư vấn giúp mình với.,FAQ,FAQ,NORMAL
Tôi bị chảy mủ tai uống thuốc mãi không khỏi.,Khoa Tai Mũi Họng,SYMPTOM,MEDIUM
Tôi cảm thấy ợ chua liên tục trong nhiều ngày nay.,Khoa Tiêu Hoá,SYMPTOM,NORMAL
Xin hỏi bệnh viện có thanh toán bằng thẻ tín dụng không?,FAQ,FAQ,NORMAL
"Cháu nhà tôi bị sổ mũi từ hôm qua, giờ thấy ho có đờm.",Khoa Hô Hấp,SYMPTOM,NORMAL
Tự nhiên hôm nay tôi bị mệt mỏi và run tay chân.,Khoa Thần Kinh,SYMPTOM,NORMAL
Dạ cho em hỏi: Bệnh viện có khám ngoài giờ hành chính không?,FAQ,FAQ,NORMAL
"Bác sĩ ơi cấp cứu, tôi bị đau bụng dưới dữ dội đau không chịu nổi.",Khoa Sản - Phụ Khoa,SYMPTOM,EMERGENCY
Tôi muốn đặt lịch khám trước thì làm thế nào? Tư vấn giúp mình với.,FAQ,FAQ,NORMAL
"Tôi bị nhói ở tim kèm theo , giờ người rất mệt, cấp cứu giúp tôi.",Khoa Tim Mạch,SYMPTOM,EMERGENCY
Cho tôi hỏi tôi bị buồn nôn thai kỳ với khám thai định kỳ thì khám khoa nào ạ?,Khoa Sản - Phụ Khoa,SYMPTOM,NORMAL
"Khẩn cấp, tôi đang bị chảy máu không cầm, phải làm sao đây?",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
Admin cho mình hỏi xin hỏi bệnh viện có thanh toán bằng thẻ tín dụng không?,FAQ,FAQ,NORMAL
"Sưng tấy đỏ mắt quá bác sĩ ơi, khám ở đâu được ạ?",Khoa Mắt,SYMPTOM,MEDIUM
"Bác sĩ ơi, tôi bị cháu bị trớ sữa, thỉnh thoảng còn kèm theo trẻ ho đờm.",Khoa Nhi,SYMPTOM,NORMAL
Gần đây tôi bị hụt hơi kéo dài.,Khoa Tim Mạch,SYMPTOM,MEDIUM
"Dạ bác sĩ, em đang bị ho ra máu thì phải làm sao ạ?",Khoa Hô Hấp,SYMPTOM,MEDIUM
Tôi muốn đăng ký khám tổng quát thì gói nào tốt?,FAQ,FAQ,NORMAL
Cho tôi hỏi tôi bị ho ra máu với hen suyễn tái phát thì khám khoa nào ạ?,Khoa Hô Hấp,SYMPTOM,MEDIUM
Cháu nhà tôi bị hen suyễn tái phát từ tối hôm qua.,Khoa Hô Hấp,SYMPTOM,MEDIUM
"Bác sĩ cho em hỏi, em hay bị viêm amidan là dấu hiệu của bệnh gì?",Khoa Tai Mũi Họng,SYMPTOM,NORMAL
"Mấy hôm nay tôi vừa bị ho có đờm vừa bị thở khò khè, mệt mỏi quá.",Khoa Hô Hấp,SYMPTOM,NORMAL
"Chào bác sĩ, dạo này tôi hay cảm thấy đau bụng quằn quại, có lúc còn bị nôn ra máu nữa.",Khoa Cấp Cứu,SYMPTOM,EMERGENCY
